Cockatrice Eye,Dragon Head,Lich Skull,Unicorn Horn,Zombie Hand,Tax Assessed
0,0,4,4,4,30 gp 4 sp
0,0,3,4,4,26 gp 4 sp
0,2,0,0,0,8 gp 4 sp
0,1,0,1,0,4 gp 2 sp
0,1,0,0,0,2 gp 8 sp
0,1,0,0,0,2 gp 8 sp
0,2,0,0,0,8 gp 4 sp
0,2,1,0,0,15 gp 6 sp
0,2,1,1,0,17 gp 7 sp
0,1,1,0,0,4 gp 8 sp
1,2,1,1,0,13 gp 5 sp
1,0,3,1,10,19 gp 2 sp
1,0,4,2,10,26 gp 0 sp
0,1,0,4,15,28 gp 8 sp
0,0,3,14,29,46 gp 5 sp
5,3,0,0,14,46 gp 0 sp
5,3,0,0,13,32 gp 4 sp
0,0,2,2,0,10 gp 2 sp
0,0,1,2,0,4 gp 8 sp
0,0,2,2,0,10 gp 2 sp
0,0,2,1,0,5 gp 4 sp
0,0,1,2,0,4 gp 8 sp
0,1,0,5,0,12 gp 2 sp
0,0,1,5,0,11 gp 2 sp
0,0,1,5,0,11 gp 2 sp
1,1,0,1,5,5 gp 1 sp
1,1,0,1,5,5 gp 1 sp
0,1,0,2,5,11 gp 4 sp
0,1,0,1,5,9 gp 3 sp
1,1,0,1,5,5 gp 1 sp
2,2,1,0,5,23 gp 6 sp
2,1,1,0,5,7 gp 8 sp
1,2,0,0,4,10 gp 8 sp
3,1,0,0,6,1 gp 2 sp
3,1,0,0,5,0 gp 6 sp
3,1,0,0,5,0 gp 6 sp
4,3,4,2,0,62 gp 0 sp
3,3,5,1,0,60 gp 5 sp
1,2,0,1,12,25 gp 6 sp
2,3,0,2,12,42 gp 0 sp
0,1,0,2,0,5 gp 6 sp
0,0,0,3,0,4 gp 2 sp
0,1,0,2,0,5 gp 6 sp
0,1,0,3,0,10 gp 5 sp
0,1,0,3,0,10 gp 5 sp
4,0,2,5,10,12 gp 8 sp
5,1,2,4,9,37 gp 0 sp
8,0,0,0,20,11 gp 2 sp
0,0,4,3,5,28 gp 4 sp
0,0,3,3,4,17 gp 7 sp
2,0,0,0,5,0 gp 0 sp
1,0,0,0,5,0 gp 0 sp
1,0,0,0,4,0 gp 0 sp
11,6,0,10,21,47 gp 0 sp
2,1,9,0,11,63 gp 0 sp
0,0,0,9,18,24 gp 8 sp
0,0,3,4,4,26 gp 4 sp
0,0,3,4,4,26 gp 4 sp
3,2,3,3,1,33 gp 2 sp
4,2,3,3,1,47 gp 5 sp
3,2,2,4,0,31 gp 2 sp
0,0,0,5,13,15 gp 2 sp
0,0,0,4,12,15 gp 6 sp
0,2,0,0,0,8 gp 4 sp
0,2,0,0,0,8 gp 4 sp
0,2,0,0,0,8 gp 4 sp
0,1,0,0,0,2 gp 8 sp
2,6,6,7,6,65 gp 8 sp
2,2,4,8,0,31 gp 5 sp
3,3,3,7,0,29 gp 8 sp
1,1,2,0,0,6 gp 0 sp
1,1,1,1,0,5 gp 1 sp
0,1,1,0,0,4 gp 8 sp
0,1,2,0,0,10 gp 2 sp
4,0,0,0,9,0 gp 6 sp
3,0,0,0,8,0 gp 0 sp
3,0,0,1,8,0 gp 3 sp
6,2,3,0,10,46 gp 0 sp
3,0,1,4,8,16 gp 8 sp
2,0,0,4,8,10 gp 8 sp
2,0,1,5,8,12 gp 2 sp
1,0,3,0,7,9 gp 0 sp
1,0,2,0,6,5 gp 4 sp
1,0,2,0,6,5 gp 4 sp
0,1,1,2,3,13 gp 2 sp
0,2,1,1,2,18 gp 9 sp
0,2,1,1,2,18 gp 9 sp
1,0,2,1,3,5 gp 7 sp
1,0,1,1,3,0 gp 0 sp
1,0,1,1,3,0 gp 0 sp
1,0,1,1,3,0 gp 0 sp
2,0,2,0,2,4 gp 8 sp
2,0,5,4,9,48 gp 0 sp
1,0,1,3,3,6 gp 9 sp
2,0,0,3,2,5 gp 1 sp
2,0,0,3,2,5 gp 1 sp
2,0,0,3,2,5 gp 1 sp
1,1,0,1,0,0 gp 0 sp
1,2,0,0,0,8 gp 4 sp
0,1,0,0,0,2 gp 8 sp
0,0,0,15,13,32 gp 8 sp
6,4,6,15,10,61 gp 8 sp
5,0,0,1,9,0 gp 0 sp
4,0,1,0,9,3 gp 6 sp
0,3,4,3,7,72 gp 5 sp
0,3,5,3,7,77 gp 5 sp
0,2,0,1,2,15 gp 9 sp
0,2,0,0,1,13 gp 2 sp
10,0,0,11,18,13 gp 2 sp
0,0,9,0,0,9 gp 0 sp
2,1,1,2,3,10 gp 8 sp
2,1,1,2,3,10 gp 8 sp
3,1,2,2,3,16 gp 8 sp
3,1,1,2,2,12 gp 0 sp
1,1,0,2,2,5 gp 4 sp
1,1,0,2,2,5 gp 4 sp
0,0,0,2,1,3 gp 2 sp
1,1,1,2,1,7 gp 8 sp
0,1,0,2,1,9 gp 0 sp
1,1,0,2,6,7 gp 8 sp
1,0,0,2,6,3 gp 6 sp
1,0,0,2,6,3 gp 6 sp
1,0,0,2,5,3 gp 0 sp
0,0,1,0,0,1 gp 0 sp
0,0,1,0,0,1 gp 0 sp
0,0,1,0,0,1 gp 0 sp
0,0,2,0,0,2 gp 0 sp
1,1,0,5,0,7 gp 8 sp
1,1,0,4,0,8 gp 4 sp
0,2,0,5,0,19 gp 2 sp
0,0,0,0,2,0 gp 4 sp
0,0,1,1,2,4 gp 2 sp
0,0,0,1,1,1 gp 8 sp
2,0,1,3,21,28 gp 0 sp
0,3,7,0,12,82 gp 0 sp
2,3,3,4,3,67 gp 0 sp
2,2,2,4,2,36 gp 4 sp
1,2,3,4,2,38 gp 0 sp
2,0,1,0,4,3 gp 0 sp
1,0,1,1,3,0 gp 0 sp
1,0,2,0,3,3 gp 6 sp
1,0,2,0,3,3 gp 6 sp
1,0,2,1,3,5 gp 7 sp
1,0,0,0,3,0 gp 0 sp
1,1,1,0,3,4 gp 8 sp
1,1,0,0,2,0 gp 0 sp
1,0,0,0,2,0 gp 0 sp
1,1,0,0,2,0 gp 0 sp
1,1,0,1,0,0 gp 0 sp
1,0,0,2,0,0 gp 0 sp
1,0,0,1,0,0 gp 0 sp
1,1,0,1,0,0 gp 0 sp
1,1,0,2,0,4 gp 2 sp
0,0,0,2,4,4 gp 4 sp
0,1,0,2,4,10 gp 8 sp
0,1,0,2,4,10 gp 8 sp
1,0,0,2,4,0 gp 0 sp
1,0,0,2,4,0 gp 0 sp
0,1,1,2,1,12 gp 0 sp
0,0,0,1,0,1 gp 4 sp
0,1,0,2,0,5 gp 6 sp
0,1,1,0,0,4 gp 8 sp
0,1,1,0,0,4 gp 8 sp
0,1,1,0,0,4 gp 8 sp
0,1,0,0,0,2 gp 8 sp
0,1,0,0,0,2 gp 8 sp
6,4,0,0,13,62 gp 0 sp
5,3,0,0,13,32 gp 4 sp
0,1,2,3,3,24 gp 4 sp
0,2,1,4,3,34 gp 4 sp
0,2,2,4,3,38 gp 4 sp
0,2,1,3,2,30 gp 8 sp
0,0,0,1,6,3 gp 8 sp
0,0,0,1,6,3 gp 8 sp
0,0,1,1,6,5 gp 8 sp
0,0,0,2,6,5 gp 2 sp
0,0,0,1,6,3 gp 8 sp
0,1,0,0,6,5 gp 2 sp
0,0,0,1,6,3 gp 8 sp
0,0,1,1,5,5 gp 4 sp
1,1,1,1,5,8 gp 1 sp
0,2,0,0,10,18 gp 6 sp
0,2,0,1,9,20 gp 1 sp
0,1,0,0,9,9 gp 6 sp
5,0,2,0,15,14 gp 0 sp
4,0,2,1,14,19 gp 6 sp
1,1,0,1,7,6 gp 3 sp
1,1,0,1,7,6 gp 3 sp
1,1,0,0,6,3 gp 6 sp
0,1,0,1,6,9 gp 9 sp
1,0,2,3,2,9 gp 3 sp
1,0,2,4,1,10 gp 8 sp
1,0,2,3,1,8 gp 7 sp
1,0,2,3,1,8 gp 7 sp
6,0,4,7,8,17 gp 2 sp
4,0,0,4,7,14 gp 4 sp
3,0,0,5,6,4 gp 2 sp
4,0,0,4,6,13 gp 6 sp
0,0,2,3,8,17 gp 1 sp
0,0,3,2,8,24 gp 0 sp
0,0,2,3,7,16 gp 5 sp
0,1,3,2,1,24 gp 0 sp
0,0,2,2,0,10 gp 2 sp
0,1,2,1,0,12 gp 3 sp
0,1,2,2,0,14 gp 4 sp
0,1,2,0,5,13 gp 2 sp
0,1,2,0,5,13 gp 2 sp
0,1,2,0,5,13 gp 2 sp
0,1,1,0,5,10 gp 2 sp
0,1,2,0,4,12 gp 6 sp
0,1,0,4,3,14 gp 4 sp
0,2,0,4,2,29 gp 6 sp
0,2,0,1,6,18 gp 3 sp
0,2,1,2,6,31 gp 2 sp
0,1,0,1,5,9 gp 3 sp
0,2,0,2,5,19 gp 8 sp
1,1,0,2,3,6 gp 0 sp
2,0,0,1,3,0 gp 0 sp
1,0,0,1,3,0 gp 0 sp
2,0,0,1,2,0 gp 0 sp
2,0,1,3,5,9 gp 9 sp
2,0,1,3,4,9 gp 3 sp
2,0,2,3,4,18 gp 4 sp
2,0,2,3,4,18 gp 4 sp
2,0,2,3,4,18 gp 4 sp
1,1,1,3,0,9 gp 3 sp
1,1,1,3,0,9 gp 3 sp
1,1,0,3,0,6 gp 3 sp
1,2,0,2,0,12 gp 6 sp
0,2,1,0,3,17 gp 4 sp
0,2,1,1,3,19 gp 5 sp
0,1,1,0,3,9 gp 0 sp
0,1,2,1,3,14 gp 1 sp
0,1,2,0,2,11 gp 4 sp
0,1,0,1,3,5 gp 4 sp
0,2,0,2,3,18 gp 6 sp
1,1,0,2,3,6 gp 0 sp
0,1,0,2,3,10 gp 2 sp
1,2,0,2,3,14 gp 4 sp
0,1,1,0,6,10 gp 8 sp
0,2,0,0,6,16 gp 2 sp
0,1,0,0,5,4 gp 8 sp
0,2,1,0,5,18 gp 6 sp
0,1,0,0,5,4 gp 8 sp
3,1,2,4,9,27 gp 2 sp
3,1,3,4,8,41 gp 0 sp
4,1,2,4,8,39 gp 0 sp
0,0,1,0,0,1 gp 0 sp
1,0,1,0,0,0 gp 0 sp
0,0,1,0,0,1 gp 0 sp
0,0,1,0,0,1 gp 0 sp
0,0,1,0,0,1 gp 0 sp
0,0,1,3,0,9 gp 3 sp
0,0,1,3,0,9 gp 3 sp
0,0,1,3,0,9 gp 3 sp
0,0,0,3,0,4 gp 2 sp
3,1,0,3,4,12 gp 4 sp
2,1,0,3,4,10 gp 5 sp
3,1,1,2,4,13 gp 6 sp
7,0,1,10,20,16 gp 5 sp
2,1,0,1,6,7 gp 5 sp
1,1,0,2,6,7 gp 8 sp
2,1,0,1,6,7 gp 5 sp
2,1,0,1,5,6 gp 9 sp
2,1,0,1,5,6 gp 9 sp
1,0,0,3,2,3 gp 3 sp
1,0,0,2,1,0 gp 0 sp
3,0,0,1,3,0 gp 0 sp
2,0,0,0,2,0 gp 0 sp
3,0,0,0,2,0 gp 0 sp
3,0,0,1,2,0 gp 0 sp
3,0,0,1,2,0 gp 0 sp
2,0,0,2,2,3 gp 0 sp
3,0,0,1,1,0 gp 0 sp
3,0,0,1,1,0 gp 0 sp
0,0,0,4,8,13 gp 2 sp
1,0,0,4,8,9 gp 0 sp
1,1,0,5,8,11 gp 8 sp
0,1,0,5,4,14 gp 2 sp
2,0,0,0,4,0 gp 0 sp
2,1,0,0,3,3 gp 6 sp
2,0,0,2,4,4 gp 2 sp
1,1,0,3,4,8 gp 7 sp
2,0,0,2,3,3 gp 6 sp
2,0,0,2,3,3 gp 6 sp
1,0,0,3,3,3 gp 9 sp
2,1,1,3,7,22 gp 4 sp
2,0,1,3,7,11 gp 1 sp
2,1,2,3,7,26 gp 4 sp
2,0,2,3,6,20 gp 0 sp
3,0,1,0,2,0 gp 0 sp
2,0,1,0,2,0 gp 0 sp
2,0,2,0,1,4 gp 2 sp
1,2,3,3,1,34 gp 4 sp
1,2,3,4,1,37 gp 2 sp
1,2,3,4,0,36 gp 4 sp
3,1,0,2,4,4 gp 2 sp
3,1,0,2,3,3 gp 6 sp
3,1,0,2,3,3 gp 6 sp
5,0,0,6,0,0 gp 0 sp
0,1,2,1,8,17 gp 1 sp
0,1,2,1,8,17 gp 1 sp
0,2,1,2,7,32 gp 0 sp
0,0,0,0,4,0 gp 8 sp
0,0,0,0,4,0 gp 8 sp
0,0,0,0,4,0 gp 8 sp
0,0,0,0,4,0 gp 8 sp
0,0,1,0,3,1 gp 6 sp
5,3,1,5,6,21 gp 2 sp
5,4,1,6,5,29 gp 5 sp
4,0,0,4,10,16 gp 8 sp
3,0,0,5,10,6 gp 2 sp
1,1,0,2,0,4 gp 2 sp
1,0,0,3,0,0 gp 0 sp
1,1,0,3,0,6 gp 3 sp
0,1,0,3,0,10 gp 5 sp
1,0,0,3,0,0 gp 0 sp
6,1,0,4,11,32 gp 0 sp
0,2,0,1,2,15 gp 9 sp
0,3,0,1,2,24 gp 3 sp
0,2,0,1,1,15 gp 3 sp
1,0,2,2,0,6 gp 0 sp
0,0,2,2,0,10 gp 2 sp
0,0,2,2,0,10 gp 2 sp
0,0,2,2,0,10 gp 2 sp
0,0,1,2,0,4 gp 8 sp
1,2,1,3,8,32 gp 0 sp
1,2,1,3,7,31 gp 2 sp
2,2,1,3,7,33 gp 6 sp
1,1,0,4,7,18 gp 8 sp
0,0,0,7,0,12 gp 2 sp
0,0,0,7,0,12 gp 2 sp
0,1,1,0,0,4 gp 8 sp
0,2,0,0,0,8 gp 4 sp
0,1,0,1,0,4 gp 2 sp
0,1,0,1,0,4 gp 2 sp
1,1,4,4,5,33 gp 2 sp
2,1,3,4,4,30 gp 8 sp
3,4,3,6,14,42 gp 0 sp
2,3,4,6,14,42 gp 0 sp
0,0,2,2,15,25 gp 6 sp
0,0,1,2,14,15 gp 6 sp
3,2,0,1,0,8 gp 1 sp
2,2,0,1,0,12 gp 3 sp
3,2,0,2,0,17 gp 6 sp
1,0,0,3,0,0 gp 0 sp
0,0,0,3,0,4 gp 2 sp
0,0,0,3,0,4 gp 2 sp
0,0,0,3,0,4 gp 2 sp
3,0,1,3,0,2 gp 7 sp
3,1,1,4,0,16 gp 0 sp
2,0,2,3,0,9 gp 9 sp
1,0,9,5,0,26 gp 8 sp
3,1,0,4,2,13 gp 6 sp
4,1,0,5,2,7 gp 2 sp
3,1,0,5,2,5 gp 8 sp
1,0,1,1,5,3 gp 9 sp
1,0,0,1,5,0 gp 0 sp
1,0,1,1,4,3 gp 3 sp
2,0,1,2,4,7 gp 2 sp
2,0,1,1,4,5 gp 1 sp
0,0,2,4,7,24 gp 8 sp
0,0,2,3,7,16 gp 5 sp
0,0,1,3,7,13 gp 5 sp
0,0,1,3,7,13 gp 5 sp
1,0,1,1,0,0 gp 0 sp
1,0,1,1,0,0 gp 0 sp
1,0,0,1,0,0 gp 0 sp
2,0,0,0,0,0 gp 0 sp
2,0,1,0,0,0 gp 0 sp
4,0,0,4,5,12 gp 8 sp
3,0,0,4,5,4 gp 8 sp
4,0,0,5,5,5 gp 2 sp
0,1,2,0,6,13 gp 8 sp
0,0,1,0,6,2 gp 2 sp
0,1,1,0,6,10 gp 8 sp
1,0,1,0,5,0 gp 0 sp
1,1,1,0,5,6 gp 0 sp
4,2,0,5,6,16 gp 2 sp
4,1,0,5,6,9 gp 2 sp
2,0,0,3,4,6 gp 3 sp
2,1,1,3,4,20 gp 0 sp
1,1,0,3,3,8 gp 1 sp
2,0,1,2,3,6 gp 6 sp
2,0,1,2,3,6 gp 6 sp
0,1,1,0,9,12 gp 6 sp
0,1,1,1,9,14 gp 7 sp
0,5,0,2,4,59 gp 2 sp
2,6,9,13,13,87 gp 2 sp
0,1,2,0,0,10 gp 2 sp
0,1,2,0,0,10 gp 2 sp
1,2,2,0,0,14 gp 4 sp
1,2,2,0,0,14 gp 4 sp
0,0,0,10,12,23 gp 5 sp
2,0,1,4,2,10 gp 2 sp
2,0,1,4,1,9 gp 6 sp
2,0,1,3,1,7 gp 5 sp
3,0,1,4,1,5 gp 4 sp
1,1,1,1,3,6 gp 9 sp
0,1,1,0,3,9 gp 0 sp
1,1,2,0,3,7 gp 8 sp
0,1,1,0,3,9 gp 0 sp
0,2,1,1,2,18 gp 9 sp
1,7,0,0,2,90 gp 0 sp
0,0,0,2,0,2 gp 8 sp
0,1,0,1,0,4 gp 2 sp
0,1,0,2,0,5 gp 6 sp
0,0,0,1,0,1 gp 4 sp
0,0,7,4,24,73 gp 0 sp
1,0,0,0,2,0 gp 0 sp
0,0,0,0,2,0 gp 4 sp
1,0,0,0,1,0 gp 0 sp
5,0,2,4,2,14 gp 8 sp
5,0,2,4,1,14 gp 0 sp
1,0,2,3,0,8 gp 1 sp
1,0,3,3,0,11 gp 1 sp
1,0,2,3,0,8 gp 1 sp
1,0,2,3,5,11 gp 1 sp
0,1,2,2,4,16 gp 8 sp
0,1,1,3,4,15 gp 9 sp
0,1,1,3,4,15 gp 9 sp
0,1,1,3,4,15 gp 9 sp
0,1,1,0,2,5 gp 6 sp
0,0,1,1,1,3 gp 8 sp
0,1,1,1,1,9 gp 9 sp
0,1,1,1,1,9 gp 9 sp
0,3,4,0,10,65 gp 0 sp
0,3,3,0,10,48 gp 0 sp
0,1,1,1,0,9 gp 3 sp
0,1,2,0,0,10 gp 2 sp
0,1,1,0,0,4 gp 8 sp
0,1,2,0,0,10 gp 2 sp
0,2,2,0,0,18 gp 6 sp
3,0,2,5,4,8 gp 2 sp
2,0,3,5,4,15 gp 2 sp
2,0,3,5,4,15 gp 2 sp
2,0,1,4,7,19 gp 6 sp
2,0,2,3,7,20 gp 8 sp
3,1,2,3,6,22 gp 0 sp
1,1,0,1,3,3 gp 9 sp
2,1,0,1,3,5 gp 7 sp
1,2,1,1,2,14 gp 7 sp
2,1,1,2,2,10 gp 2 sp
0,7,4,7,4,69 gp 8 sp
5,7,3,10,28,74 gp 0 sp
11,7,0,3,7,105 gp 5 sp
0,0,6,1,0,26 gp 8 sp
3,1,2,0,4,12 gp 0 sp
2,2,2,0,4,26 gp 8 sp
3,2,2,0,3,22 gp 4 sp
2,2,3,0,3,30 gp 0 sp
2,0,2,2,7,18 gp 0 sp
2,0,2,3,7,20 gp 8 sp
3,0,1,3,6,12 gp 4 sp
2,1,1,3,6,21 gp 6 sp
3,0,0,2,6,1 gp 2 sp
2,0,0,2,5,4 gp 8 sp
2,0,0,3,5,6 gp 9 sp
3,0,0,3,5,2 gp 7 sp
8,4,9,2,0,101 gp 0 sp
0,3,4,1,12,70 gp 5 sp
0,3,3,1,11,64 gp 5 sp
4,0,0,2,0,0 gp 0 sp
4,0,0,3,0,1 gp 5 sp
0,7,9,0,16,152 gp 0 sp
2,1,1,3,0,11 gp 1 sp
2,0,2,3,0,9 gp 9 sp
2,1,1,3,0,11 gp 1 sp
2,1,2,3,0,20 gp 8 sp
2,1,1,3,0,11 gp 1 sp
1,0,0,2,7,4 gp 2 sp
1,1,0,2,6,7 gp 8 sp
1,1,0,2,6,7 gp 8 sp
1,0,3,7,29,29 gp 8 sp
3,0,0,0,0,0 gp 0 sp
3,0,0,0,0,0 gp 0 sp
3,0,0,0,0,0 gp 0 sp
0,2,2,2,0,30 gp 4 sp
0,2,1,3,0,21 gp 9 sp
0,1,1,3,0,13 gp 5 sp
0,2,1,2,0,19 gp 8 sp
1,0,2,0,0,0 gp 0 sp
1,0,2,0,0,0 gp 0 sp
1,0,1,0,0,0 gp 0 sp
1,0,1,0,0,0 gp 0 sp
1,0,1,0,0,0 gp 0 sp
0,1,0,3,5,13 gp 5 sp
0,2,0,2,5,19 gp 8 sp
0,1,0,3,4,12 gp 9 sp
3,1,1,1,3,4 gp 5 sp
3,0,1,1,2,0 gp 0 sp
2,1,0,1,2,5 gp 1 sp
2,0,2,0,4,6 gp 0 sp
2,0,2,1,4,8 gp 1 sp
1,0,2,1,4,6 gp 3 sp
2,0,1,0,4,3 gp 0 sp
2,0,2,1,4,8 gp 1 sp
0,0,1,3,4,11 gp 7 sp
0,0,0,3,4,5 gp 8 sp
0,0,0,3,4,5 gp 8 sp
1,0,0,3,3,3 gp 9 sp
0,1,0,3,3,12 gp 3 sp
0,1,2,0,1,10 gp 8 sp
1,1,1,1,1,5 gp 7 sp
1,1,1,0,1,3 gp 6 sp
1,1,1,0,1,3 gp 6 sp
1,2,1,0,1,12 gp 0 sp
0,2,0,7,15,30 gp 2 sp
0,0,0,0,5,1 gp 0 sp
1,0,0,0,5,0 gp 0 sp
0,0,0,0,5,1 gp 0 sp
0,0,0,0,4,0 gp 8 sp
0,1,0,0,4,4 gp 4 sp
2,1,2,5,7,17 gp 8 sp
1,1,3,4,7,30 gp 8 sp
1,1,3,5,6,18 gp 2 sp
2,0,1,0,0,0 gp 0 sp
3,0,0,0,0,0 gp 0 sp
3,0,0,0,0,0 gp 0 sp
1,0,0,2,0,0 gp 0 sp
0,0,0,3,0,4 gp 2 sp
1,0,0,3,0,0 gp 0 sp
0,0,0,2,0,2 gp 8 sp
0,0,0,2,0,2 gp 8 sp
2,1,0,2,3,7 gp 8 sp
3,1,1,3,3,15 gp 6 sp
2,1,0,3,3,9 gp 9 sp
2,0,0,3,3,5 gp 7 sp
2,0,1,3,3,8 gp 7 sp
1,0,0,0,4,0 gp 0 sp
1,0,0,0,3,0 gp 0 sp
2,0,0,0,3,0 gp 0 sp
1,0,0,0,3,0 gp 0 sp
0,0,0,3,0,4 gp 2 sp
0,0,0,2,0,2 gp 8 sp
5,3,0,4,9,55 gp 0 sp
1,0,2,3,4,10 gp 5 sp
2,1,2,3,3,23 gp 2 sp
1,1,1,2,3,9 gp 0 sp
2,1,2,3,3,23 gp 2 sp
2,1,2,2,3,20 gp 4 sp
0,4,0,5,14,40 gp 2 sp
11,5,0,0,16,76 gp 0 sp
5,1,2,1,0,10 gp 4 sp
5,2,1,0,0,14 gp 8 sp
3,7,8,0,5,133 gp 0 sp
1,0,0,2,7,4 gp 2 sp
0,0,0,2,7,5 gp 6 sp
0,0,0,1,7,4 gp 2 sp
6,1,6,0,16,53 gp 0 sp
0,0,2,0,0,2 gp 0 sp
0,0,2,0,0,2 gp 0 sp
0,0,3,0,0,3 gp 0 sp
1,0,0,2,4,0 gp 0 sp
2,0,0,2,3,3 gp 6 sp
1,0,0,1,3,0 gp 0 sp
2,1,1,3,4,20 gp 0 sp
1,2,0,3,4,24 gp 8 sp
2,1,0,2,4,8 gp 4 sp
2,1,0,3,4,10 gp 5 sp
1,1,0,3,5,9 gp 3 sp
0,0,0,2,5,4 gp 8 sp
1,1,0,2,5,7 gp 2 sp
0,0,0,2,4,4 gp 4 sp
3,2,0,2,2,19 gp 2 sp
3,1,0,2,2,3 gp 0 sp
3,1,0,1,1,0 gp 3 sp
4,0,0,2,11,12 gp 0 sp
5,0,0,3,11,11 gp 2 sp
1,1,0,4,6,18 gp 0 sp
1,2,0,3,6,26 gp 4 sp
0,1,0,4,5,15 gp 6 sp
6,0,2,0,8,10 gp 8 sp
5,0,1,0,8,0 gp 0 sp
0,0,0,0,3,0 gp 6 sp
0,0,0,1,3,2 gp 6 sp
0,1,0,1,2,5 gp 0 sp
0,0,0,0,2,0 gp 4 sp
0,0,0,2,6,5 gp 2 sp
0,0,0,1,5,3 gp 4 sp
0,0,0,2,5,4 gp 8 sp
0,0,0,1,5,3 gp 4 sp
2,1,0,2,5,9 gp 0 sp
1,1,0,2,5,7 gp 2 sp
1,0,0,2,5,3 gp 0 sp
2,1,0,3,5,11 gp 1 sp
0,1,0,4,2,13 gp 8 sp
0,1,1,4,2,16 gp 8 sp
0,2,1,3,2,30 gp 8 sp
0,0,1,2,4,9 gp 6 sp
0,1,1,1,4,11 gp 7 sp
0,0,1,2,4,9 gp 6 sp
0,0,1,1,4,5 gp 0 sp
0,0,3,2,9,24 gp 8 sp
0,0,4,2,9,28 gp 8 sp
3,0,1,14,29,34 gp 0 sp
2,0,2,3,3,11 gp 7 sp
2,0,1,3,2,8 gp 1 sp
2,0,1,2,2,6 gp 0 sp
1,0,1,2,2,4 gp 2 sp
0,0,0,1,2,2 gp 2 sp
0,0,0,1,2,2 gp 2 sp
0,0,0,1,2,2 gp 2 sp
0,0,1,1,2,4 gp 2 sp
0,0,0,1,1,1 gp 8 sp
2,0,0,2,4,4 gp 2 sp
2,1,1,1,4,9 gp 3 sp
2,1,0,1,4,6 gp 3 sp
1,0,0,1,4,0 gp 0 sp
2,0,0,1,3,0 gp 0 sp
1,0,0,7,0,7 gp 8 sp
1,0,0,6,0,6 gp 0 sp
1,2,2,4,8,38 gp 8 sp
1,3,1,5,8,28 gp 2 sp
1,2,2,4,7,38 gp 0 sp
0,0,3,6,0,18 gp 0 sp
0,0,4,6,0,20 gp 5 sp
5,3,2,0,0,30 gp 0 sp
5,3,1,0,0,26 gp 0 sp
4,1,0,2,10,16 gp 8 sp
3,1,0,2,10,14 gp 4 sp
4,2,0,2,9,27 gp 2 sp
1,0,0,3,12,9 gp 3 sp
2,0,1,3,6,10 gp 5 sp
2,0,1,3,6,10 gp 5 sp
1,0,2,3,5,11 gp 1 sp
2,0,1,3,5,9 gp 9 sp
1,2,0,4,0,24 gp 4 sp
0,3,0,5,0,26 gp 2 sp
1,0,1,4,8,18 gp 0 sp
1,1,0,4,7,18 gp 8 sp
2,1,2,1,2,11 gp 1 sp
2,0,1,1,2,3 gp 9 sp
2,0,1,1,2,3 gp 9 sp
2,0,1,1,2,3 gp 9 sp
1,1,1,1,2,6 gp 3 sp
1,0,5,0,4,19 gp 6 sp
1,0,0,1,1,0 gp 0 sp
2,0,0,1,0,0 gp 0 sp
1,1,0,1,0,0 gp 0 sp
1,2,3,1,3,30 gp 4 sp
1,1,2,1,2,9 gp 3 sp
0,2,2,1,2,21 gp 9 sp
1,2,2,1,2,25 gp 6 sp
2,1,1,1,2,8 gp 1 sp
2,1,1,1,2,8 gp 1 sp
2,1,1,2,2,10 gp 2 sp
2,0,1,1,1,3 gp 3 sp
2,1,1,2,1,9 gp 6 sp
1,0,0,3,6,5 gp 7 sp
2,0,0,3,6,7 gp 5 sp
2,0,0,3,6,7 gp 5 sp
1,1,1,3,5,18 gp 4 sp
2,1,2,4,4,26 gp 8 sp
1,1,3,4,3,27 gp 6 sp
1,1,2,4,3,23 gp 6 sp
11,0,0,9,29,10 gp 8 sp
2,0,2,2,6,11 gp 4 sp
2,0,1,3,6,10 gp 5 sp
2,0,2,3,6,20 gp 0 sp
3,0,1,3,6,12 gp 4 sp
2,0,1,3,5,9 gp 9 sp
2,1,0,3,4,10 gp 5 sp
2,1,1,2,4,11 gp 4 sp
1,0,1,3,3,6 gp 9 sp
2,0,0,3,3,5 gp 7 sp
3,2,0,2,9,24 gp 8 sp
4,3,0,2,8,37 gp 6 sp
3,2,0,2,8,24 gp 0 sp
4,3,4,5,1,30 gp 8 sp
3,3,5,4,1,72 gp 0 sp
2,1,0,0,0,0 gp 0 sp
3,1,0,0,0,0 gp 0 sp
2,1,0,0,0,0 gp 0 sp
2,1,0,0,0,0 gp 0 sp
5,0,4,4,4,35 gp 0 sp
5,0,4,5,4,10 gp 2 sp
0,2,0,2,2,18 gp 0 sp
0,2,1,1,2,18 gp 9 sp
0,2,0,1,2,15 gp 9 sp
0,1,1,1,2,10 gp 5 sp
3,0,0,1,7,0 gp 0 sp
2,0,0,2,6,5 gp 4 sp
3,0,0,2,6,1 gp 2 sp
2,4,0,0,0,38 gp 0 sp
2,3,0,0,0,18 gp 6 sp
6,2,1,5,10,17 gp 8 sp
1,2,0,0,0,8 gp 4 sp
2,1,0,0,0,0 gp 0 sp
2,2,0,0,0,10 gp 2 sp
1,1,0,0,0,0 gp 0 sp
0,2,0,14,0,35 gp 0 sp
0,3,3,3,0,48 gp 4 sp
0,4,4,2,0,76 gp 0 sp
0,1,1,0,3,9 gp 0 sp
0,1,1,0,3,9 gp 0 sp
0,1,2,1,3,14 gp 1 sp
